Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S09183,49,Male,Postgraduate,Python Basics,417,4,94,42,98,Medium,35,Visual,1,No
S09184,27,Male,High School,Machine Learning,235,3,70,49,71,Medium,59,Auditory,4,Yes
S09185,44,Male,Undergraduate,Cybersecurity,384,4,58,37,42,Medium,80,Kinesthetic,1,No
S09186,40,Female,Undergraduate,Data Science,37,3,31,44,95,Low,54,Visual,4,No
S09187,26,Female,Undergraduate,Python Basics,403,4,31,14,45,Low,39,Visual,2,No
S09188,29,Male,High School,Python Basics,405,3,49,27,53,Low,44,Visual,3,No
S09189,16,Female,Postgraduate,Cybersecurity,229,4,42,22,50,Low,87,Reading/Writing,5,No
S09190,16,Male,Undergraduate,Data Science,157,4,61,0,50,High,73,Auditory,5,No
S09191,30,Male,High School,Machine Learning,236,4,68,8,75,High,57,Kinesthetic,2,Yes
S09192,29,Male,High School,Python Basics,115,1,98,7,92,High,78,Auditory,1,Yes
S09193,15,Female,Postgraduate,Cybersecurity,21,2,86,1,85,Low,34,Visual,2,No
S09194,40,Female,Postgraduate,Cybersecurity,331,1,36,7,63,Medium,96,Reading/Writing,3,No
S09195,20,Female,High School,Python Basics,416,4,92,46,90,Low,74,Auditory,1,No
S09196,42,Male,Undergraduate,Web Development,357,3,87,22,53,High,75,Reading/Writing,4,No
S09197,41,Female,Postgraduate,Web Development,203,3,54,15,79,High,78,Auditory,3,No
S09198,44,Female,High School,Web Development,376,4,54,29,89,Medium,86,Reading/Writing,1,Yes
S09199,36,Female,Undergraduate,Data Science,448,4,93,19,48,Medium,98,Reading/Writing,1,Yes
S09200,30,Male,Undergraduate,Web Development,293,2,58,23,40,Medium,49,Visual,2,No
S09201,36,Female,High School,Cybersecurity,466,1,89,1,88,Medium,40,Kinesthetic,1,No
S09202,40,Female,Undergraduate,Machine Learning,228,2,93,34,85,Medium,56,Auditory,4,No
S09203,35,Other,High School,Python Basics,153,1,69,43,59,Medium,78,Reading/Writing,2,No
S09204,45,Female,Undergraduate,Cybersecurity,358,1,31,14,87,Low,60,Visual,2,No
S09205,39,Male,Postgraduate,Data Science,191,1,34,31,72,Medium,54,Visual,3,No
S09206,18,Male,High School,Machine Learning,231,4,83,25,57,High,91,Visual,5,No
S09207,47,Female,Undergraduate,Python Basics,461,1,61,23,80,Medium,71,Reading/Writing,4,No
S09208,15,Male,Undergraduate,Python Basics,43,3,73,23,65,Low,81,Auditory,2,No
S09209,38,Female,Postgraduate,Web Development,489,4,76,31,85,High,59,Auditory,4,No
S09210,36,Female,High School,Data Science,474,2,66,14,83,Medium,58,Kinesthetic,1,No
S09211,29,Male,Postgraduate,Cybersecurity,257,1,36,6,62,Medium,85,Auditory,2,No
S09212,18,Female,High School,Data Science,90,2,62,23,87,Medium,84,Visual,3,No
S09213,15,Female,High School,Web Development,104,2,39,47,85,Medium,95,Kinesthetic,4,Yes
S09214,34,Female,Postgraduate,Cybersecurity,101,4,92,10,66,Medium,30,Auditory,2,No
S09215,46,Female,High School,Python Basics,354,2,54,10,77,Medium,69,Visual,4,No
S09216,29,Male,High School,Data Science,355,2,77,40,74,Medium,44,Reading/Writing,1,Yes
S09217,18,Female,High School,Data Science,132,3,79,30,53,Low,78,Reading/Writing,5,No
S09218,32,Male,High School,Web Development,345,2,74,30,82,High,31,Reading/Writing,2,Yes
S09219,49,Female,Undergraduate,Machine Learning,94,4,31,40,54,High,86,Auditory,1,No
S09220,32,Female,High School,Data Science,189,3,83,20,80,Low,84,Reading/Writing,1,No
S09221,40,Male,Postgraduate,Cybersecurity,301,2,51,35,72,Low,78,Visual,2,No
S09222,29,Male,Postgraduate,Data Science,480,4,44,38,46,Medium,50,Auditory,3,No
S09223,40,Male,Postgraduate,Cybersecurity,335,2,82,31,41,Medium,45,Kinesthetic,2,Yes
S09224,43,Female,High School,Cybersecurity,81,1,89,29,45,Medium,53,Reading/Writing,2,No
S09225,39,Female,Undergraduate,Data Science,232,2,45,4,62,Medium,77,Kinesthetic,4,No
S09226,27,Female,Undergraduate,Python Basics,62,2,81,49,82,High,90,Kinesthetic,2,No
S09227,19,Female,Postgraduate,Python Basics,138,1,72,1,87,Medium,93,Kinesthetic,1,No
S09228,31,Female,High School,Machine Learning,198,2,36,2,67,Medium,86,Reading/Writing,5,Yes
S09229,28,Female,High School,Web Development,405,1,46,44,59,Medium,69,Auditory,2,No
S09230,25,Female,Undergraduate,Data Science,368,4,66,17,42,High,75,Visual,5,No
S09231,39,Male,Undergraduate,Python Basics,90,3,68,33,50,High,34,Kinesthetic,3,Yes
S09232,29,Male,Undergraduate,Web Development,92,3,93,23,50,High,34,Auditory,3,No
S09233,49,Male,High School,Machine Learning,208,1,86,16,67,Medium,73,Auditory,2,No
S09234,20,Female,High School,Machine Learning,439,4,59,44,49,Low,86,Kinesthetic,4,No
S09235,31,Male,Postgraduate,Machine Learning,389,3,41,11,59,High,61,Kinesthetic,4,No
S09236,40,Male,Postgraduate,Python Basics,456,2,76,49,78,Medium,51,Reading/Writing,2,No
S09237,36,Male,Undergraduate,Python Basics,299,1,50,3,89,Medium,73,Reading/Writing,2,No
S09238,34,Female,High School,Web Development,101,2,96,13,45,High,92,Visual,1,No
S09239,26,Male,Undergraduate,Cybersecurity,159,2,87,15,48,Low,44,Visual,3,No
S09240,37,Female,Undergraduate,Data Science,476,1,76,5,75,Medium,80,Kinesthetic,3,No
S09241,39,Female,Undergraduate,Cybersecurity,323,1,52,11,53,Medium,87,Reading/Writing,2,No
S09242,38,Male,Postgraduate,Machine Learning,115,1,85,23,68,Medium,95,Reading/Writing,4,No
S09243,26,Female,Undergraduate,Machine Learning,459,4,37,14,89,Low,35,Visual,1,Yes
S09244,29,Female,Undergraduate,Web Development,158,1,71,10,56,High,31,Kinesthetic,3,No
S09245,49,Female,Undergraduate,Machine Learning,138,3,56,33,61,Low,53,Visual,3,Yes
S09246,39,Female,High School,Python Basics,402,2,33,15,43,Medium,54,Reading/Writing,1,No
S09247,40,Female,Undergraduate,Cybersecurity,359,3,88,48,42,Medium,64,Kinesthetic,4,Yes
S09248,38,Female,Undergraduate,Cybersecurity,32,1,72,6,69,Medium,82,Kinesthetic,5,No
S09249,17,Female,Undergraduate,Python Basics,90,3,76,15,44,High,42,Auditory,1,No
S09250,35,Male,High School,Python Basics,144,3,56,22,59,High,39,Auditory,1,No
S09251,27,Female,Undergraduate,Machine Learning,377,2,96,4,66,Low,36,Reading/Writing,1,No
S09252,46,Female,Undergraduate,Web Development,398,3,36,35,44,High,73,Reading/Writing,2,No
S09253,45,Male,Undergraduate,Web Development,254,2,97,25,91,Medium,38,Auditory,1,No
S09254,28,Male,Undergraduate,Python Basics,472,1,39,17,68,Medium,49,Visual,5,No
S09255,45,Male,High School,Web Development,211,1,37,47,94,Medium,99,Kinesthetic,5,No
S09256,37,Female,Undergraduate,Python Basics,120,3,36,23,72,High,36,Kinesthetic,2,No
S09257,17,Male,Undergraduate,Data Science,42,1,42,33,92,Low,35,Kinesthetic,5,No
S09258,21,Male,Undergraduate,Web Development,275,1,68,43,98,Medium,72,Visual,4,No
S09259,43,Female,Undergraduate,Machine Learning,282,3,68,21,66,Low,79,Visual,4,Yes
S09260,22,Male,High School,Data Science,179,4,53,42,94,Medium,31,Auditory,1,No
S09261,29,Female,Postgraduate,Web Development,430,1,70,4,48,Low,50,Auditory,4,No
S09262,22,Female,High School,Web Development,489,1,67,1,44,Low,49,Visual,2,No
S09263,38,Female,High School,Data Science,447,1,45,21,49,Medium,99,Kinesthetic,3,Yes
S09264,44,Female,Undergraduate,Web Development,173,2,41,19,86,Medium,93,Visual,3,Yes
S09265,25,Female,Undergraduate,Cybersecurity,212,3,57,12,94,Medium,56,Visual,3,No
S09266,26,Female,Postgraduate,Web Development,196,1,40,23,53,Medium,61,Auditory,5,No
S09267,29,Male,Undergraduate,Web Development,144,3,47,34,86,Low,54,Visual,4,Yes
S09268,40,Male,Undergraduate,Machine Learning,357,2,81,41,50,Medium,58,Reading/Writing,5,No
S09269,16,Male,Undergraduate,Cybersecurity,409,3,77,37,92,Low,95,Reading/Writing,2,No
S09270,19,Male,Undergraduate,Cybersecurity,173,3,54,0,90,High,44,Auditory,4,Yes
S09271,24,Female,High School,Web Development,377,1,48,31,89,Medium,77,Visual,5,No
S09272,37,Other,Postgraduate,Python Basics,367,3,30,15,94,Medium,91,Visual,3,Yes
S09273,22,Male,High School,Machine Learning,254,2,50,42,92,Low,60,Reading/Writing,2,No
S09274,36,Male,Postgraduate,Data Science,199,2,55,22,67,High,50,Visual,5,Yes
S09275,18,Male,Undergraduate,Python Basics,146,2,78,9,73,High,71,Kinesthetic,3,Yes
S09276,17,Other,Undergraduate,Web Development,457,1,38,1,80,Low,54,Auditory,4,No
S09277,46,Other,Undergraduate,Data Science,245,2,45,13,76,High,74,Auditory,2,No
S09278,47,Male,Undergraduate,Cybersecurity,327,1,85,20,88,High,62,Auditory,1,No
S09279,49,Female,Postgraduate,Data Science,164,2,66,25,55,High,62,Visual,1,No
S09280,24,Female,Undergraduate,Machine Learning,495,1,63,11,70,High,88,Visual,2,No
S09281,45,Male,Undergraduate,Machine Learning,41,3,89,36,84,Low,69,Kinesthetic,5,No
S09282,29,Female,Undergraduate,Data Science,199,4,43,29,78,Medium,37,Auditory,1,No
S09283,48,Female,Undergraduate,Cybersecurity,238,3,50,35,57,Medium,44,Kinesthetic,3,Yes
S09284,28,Female,Undergraduate,Cybersecurity,445,1,98,10,99,Low,81,Kinesthetic,4,No
S09285,21,Other,Postgraduate,Data Science,46,1,74,49,59,Medium,82,Kinesthetic,4,No
S09286,35,Female,High School,Web Development,215,1,89,33,59,Medium,50,Visual,5,No
S09287,28,Female,Undergraduate,Machine Learning,307,3,81,26,84,High,58,Visual,4,No
S09288,18,Male,Undergraduate,Web Development,116,3,47,44,55,High,62,Kinesthetic,3,No
S09289,29,Male,Undergraduate,Machine Learning,36,4,55,32,71,Medium,48,Reading/Writing,4,Yes
S09290,42,Female,Postgraduate,Cybersecurity,89,4,59,29,61,Medium,99,Visual,4,No
S09291,21,Female,Postgraduate,Cybersecurity,88,3,79,43,54,Medium,58,Auditory,1,No
S09292,41,Male,Undergraduate,Python Basics,435,3,99,6,79,Low,62,Kinesthetic,3,No
S09293,41,Female,Postgraduate,Data Science,66,1,98,21,70,Medium,87,Reading/Writing,3,No
S09294,33,Male,Postgraduate,Cybersecurity,43,2,41,43,63,Low,73,Kinesthetic,4,No
S09295,35,Male,High School,Python Basics,100,1,69,1,79,High,44,Auditory,4,No
S09296,47,Male,Undergraduate,Data Science,169,3,52,16,55,Low,74,Reading/Writing,3,No
S09297,37,Male,High School,Cybersecurity,416,1,57,35,82,Medium,33,Reading/Writing,4,No
S09298,44,Female,Undergraduate,Machine Learning,89,2,47,23,50,High,77,Reading/Writing,4,No
S09299,24,Female,High School,Web Development,43,2,90,49,50,Medium,69,Reading/Writing,4,No
S09300,47,Male,Undergraduate,Cybersecurity,46,1,85,5,55,Low,61,Visual,4,No
S09301,47,Male,Undergraduate,Machine Learning,91,1,33,8,68,Low,74,Kinesthetic,3,Yes
S09302,49,Female,High School,Cybersecurity,397,3,75,26,43,Low,95,Visual,3,No
S09303,31,Male,High School,Web Development,341,1,93,7,76,High,60,Visual,5,No
S09304,35,Male,Undergraduate,Cybersecurity,383,2,58,11,76,Medium,55,Kinesthetic,3,No
S09305,29,Female,Undergraduate,Data Science,81,1,84,30,74,Low,91,Kinesthetic,5,No
S09306,23,Female,Undergraduate,Web Development,226,2,38,34,91,Medium,61,Reading/Writing,2,No
S09307,45,Male,Postgraduate,Web Development,97,2,50,46,43,High,92,Auditory,4,No
S09308,23,Female,High School,Data Science,156,1,89,14,80,Medium,77,Visual,2,No
S09309,44,Female,Undergraduate,Web Development,330,4,60,41,99,Medium,93,Reading/Writing,4,Yes
S09310,17,Female,Undergraduate,Data Science,434,4,96,19,62,Medium,30,Reading/Writing,1,No
S09311,39,Male,Undergraduate,Web Development,289,4,62,21,48,Medium,40,Auditory,5,Yes
S09312,30,Female,Undergraduate,Python Basics,216,2,91,28,74,High,44,Visual,2,No
S09313,18,Male,High School,Python Basics,271,4,36,35,97,Low,53,Auditory,3,No
S09314,33,Male,Postgraduate,Python Basics,183,1,53,41,50,Medium,87,Kinesthetic,5,Yes
S09315,15,Other,Undergraduate,Data Science,398,3,53,11,68,High,43,Auditory,1,No
S09316,49,Female,High School,Web Development,147,2,94,37,73,Medium,80,Visual,4,No
S09317,17,Male,Undergraduate,Python Basics,271,1,52,39,69,Medium,91,Visual,5,No
S09318,46,Male,Undergraduate,Data Science,287,4,36,8,44,Medium,49,Reading/Writing,5,No
S09319,49,Male,High School,Python Basics,39,3,61,34,74,Medium,65,Visual,3,No
S09320,22,Male,Undergraduate,Cybersecurity,360,2,31,41,44,Low,81,Auditory,4,No
S09321,44,Female,Postgraduate,Data Science,145,2,82,32,83,High,50,Auditory,4,No
S09322,16,Female,High School,Machine Learning,72,1,96,15,82,High,33,Auditory,2,No
S09323,44,Female,Undergraduate,Python Basics,46,4,50,30,56,Medium,60,Auditory,3,Yes
S09324,30,Female,Undergraduate,Cybersecurity,68,4,88,16,69,Low,52,Reading/Writing,4,No
S09325,21,Female,Postgraduate,Web Development,236,4,30,41,74,Medium,55,Reading/Writing,3,No
S09326,18,Male,Undergraduate,Python Basics,92,1,82,49,77,High,55,Reading/Writing,1,No
S09327,20,Male,Postgraduate,Web Development,400,4,51,13,85,Medium,43,Visual,4,No
S09328,32,Male,Postgraduate,Web Development,345,4,77,7,73,Medium,81,Auditory,3,No
S09329,26,Male,Undergraduate,Machine Learning,258,3,94,20,51,Low,36,Kinesthetic,4,No
S09330,45,Female,Postgraduate,Data Science,444,2,44,9,88,Medium,74,Kinesthetic,5,No
S09331,23,Female,Undergraduate,Cybersecurity,71,3,70,32,89,Medium,51,Auditory,3,No
S09332,15,Female,High School,Cybersecurity,371,3,53,41,71,Medium,91,Reading/Writing,4,No
S09333,43,Male,High School,Python Basics,450,2,51,20,88,Medium,36,Auditory,5,No
S09334,16,Male,High School,Web Development,107,3,71,15,50,Medium,91,Reading/Writing,4,Yes
S09335,21,Female,Undergraduate,Python Basics,301,4,35,37,70,Medium,60,Visual,3,No
S09336,43,Male,Postgraduate,Machine Learning,222,3,52,26,61,High,47,Auditory,5,Yes
S09337,19,Male,Undergraduate,Machine Learning,280,2,83,12,92,Medium,54,Visual,2,No
S09338,37,Male,Undergraduate,Cybersecurity,353,2,93,49,63,Medium,82,Reading/Writing,5,No
S09339,42,Female,Postgraduate,Python Basics,182,4,73,9,52,Low,33,Auditory,1,No
S09340,35,Male,Undergraduate,Cybersecurity,83,4,46,39,40,High,93,Reading/Writing,2,No
S09341,25,Male,High School,Machine Learning,57,4,35,49,81,Medium,49,Auditory,2,No
S09342,29,Female,High School,Python Basics,142,4,69,13,72,Low,65,Kinesthetic,1,No
S09343,30,Male,Undergraduate,Machine Learning,49,4,88,30,69,Low,97,Auditory,1,No
S09344,33,Female,High School,Python Basics,14,1,67,7,86,Medium,75,Reading/Writing,5,No
S09345,21,Female,Postgraduate,Python Basics,113,3,33,11,63,Medium,79,Reading/Writing,4,No
S09346,35,Male,Undergraduate,Cybersecurity,385,1,65,18,87,Medium,38,Reading/Writing,4,No
S09347,28,Male,High School,Machine Learning,189,4,30,0,42,Medium,41,Visual,5,No
S09348,21,Male,Undergraduate,Web Development,155,2,31,12,62,Medium,30,Auditory,5,No
S09349,40,Female,Undergraduate,Web Development,337,3,32,20,58,Medium,30,Visual,3,No
S09350,44,Female,Postgraduate,Machine Learning,35,3,40,33,52,Medium,90,Visual,4,No
S09351,17,Female,High School,Data Science,363,2,79,28,73,High,64,Reading/Writing,5,Yes
S09352,22,Female,Postgraduate,Web Development,383,2,58,6,68,High,37,Kinesthetic,5,No
S09353,37,Male,High School,Cybersecurity,359,2,48,35,40,Medium,84,Auditory,3,No
S09354,47,Male,Postgraduate,Cybersecurity,491,2,73,32,51,Medium,61,Visual,1,No
S09355,24,Female,High School,Cybersecurity,498,3,32,20,99,Medium,70,Visual,2,Yes
S09356,49,Male,Undergraduate,Web Development,473,3,46,37,95,Low,50,Reading/Writing,3,No
S09357,38,Male,High School,Machine Learning,129,3,75,40,96,High,88,Reading/Writing,4,Yes
S09358,46,Female,Undergraduate,Web Development,336,4,82,12,96,Low,60,Reading/Writing,1,No
S09359,39,Female,Postgraduate,Machine Learning,257,4,91,43,91,Low,76,Kinesthetic,3,No
S09360,20,Other,Undergraduate,Python Basics,481,1,55,3,84,High,96,Kinesthetic,2,No
S09361,42,Female,Postgraduate,Cybersecurity,228,2,55,38,66,Medium,74,Visual,2,No
S09362,47,Male,Undergraduate,Data Science,210,3,76,41,44,Medium,79,Reading/Writing,1,No
S09363,19,Female,High School,Machine Learning,129,3,91,24,66,Medium,84,Visual,1,No
S09364,22,Male,Postgraduate,Cybersecurity,291,3,52,32,60,High,53,Visual,4,Yes
S09365,22,Female,High School,Cybersecurity,244,4,31,41,57,Medium,46,Kinesthetic,4,No
S09366,41,Female,High School,Data Science,263,3,87,37,59,Medium,95,Reading/Writing,3,No
S09367,16,Male,High School,Machine Learning,69,2,46,14,42,Low,64,Reading/Writing,4,Yes
S09368,22,Female,Postgraduate,Cybersecurity,474,1,52,29,54,High,91,Visual,1,Yes
S09369,40,Female,Undergraduate,Web Development,272,4,98,25,61,Low,43,Reading/Writing,5,No
S09370,48,Male,Undergraduate,Python Basics,493,4,80,41,89,High,85,Reading/Writing,2,Yes
S09371,15,Female,High School,Machine Learning,311,1,54,22,83,Low,83,Visual,3,No
S09372,28,Female,Postgraduate,Machine Learning,426,1,63,27,97,Medium,32,Kinesthetic,3,No
S09373,17,Male,Postgraduate,Cybersecurity,213,3,57,0,71,Medium,34,Visual,5,No
S09374,19,Female,Undergraduate,Cybersecurity,68,4,35,44,44,Low,53,Reading/Writing,3,No
S09375,33,Male,Undergraduate,Data Science,270,1,87,48,57,Medium,99,Visual,4,No
S09376,37,Male,Undergraduate,Machine Learning,224,1,35,31,64,Medium,80,Reading/Writing,4,Yes
S09377,30,Male,High School,Data Science,206,2,88,21,99,High,51,Visual,3,No
S09378,44,Female,Undergraduate,Python Basics,258,1,35,38,44,Low,55,Kinesthetic,3,No
S09379,21,Female,High School,Machine Learning,123,4,50,2,84,Medium,77,Visual,4,No
S09380,36,Male,Undergraduate,Data Science,145,3,77,0,61,Medium,72,Kinesthetic,2,Yes
S09381,21,Male,Undergraduate,Data Science,154,3,49,24,66,High,55,Reading/Writing,4,No
S09382,37,Female,High School,Cybersecurity,356,3,32,9,62,Medium,78,Auditory,3,No
S09383,35,Male,Undergraduate,Web Development,81,2,48,33,76,Medium,70,Auditory,1,No
S09384,19,Male,Undergraduate,Python Basics,290,3,56,22,48,Medium,35,Auditory,1,No
S09385,35,Female,High School,Machine Learning,191,3,97,11,79,High,32,Reading/Writing,5,Yes
S09386,17,Male,Undergraduate,Python Basics,302,4,48,17,72,Low,39,Reading/Writing,3,No
S09387,38,Female,Undergraduate,Web Development,137,3,88,33,54,High,69,Auditory,2,No
S09388,33,Female,Undergraduate,Web Development,414,1,53,36,74,Medium,67,Auditory,3,No
S09389,47,Male,Undergraduate,Machine Learning,19,3,75,37,53,Medium,85,Auditory,4,No
S09390,28,Male,Undergraduate,Machine Learning,495,2,43,29,54,Medium,41,Auditory,3,No
S09391,34,Male,Undergraduate,Data Science,125,1,68,34,53,Medium,66,Reading/Writing,1,No
S09392,37,Male,High School,Cybersecurity,353,1,81,37,77,Medium,53,Kinesthetic,4,No
S09393,39,Female,Undergraduate,Web Development,185,4,65,16,56,Medium,48,Reading/Writing,1,No
S09394,27,Male,Undergraduate,Machine Learning,309,1,82,44,87,Low,98,Kinesthetic,5,Yes
S09395,25,Male,High School,Web Development,356,3,66,47,99,Low,40,Visual,1,No
S09396,48,Male,High School,Data Science,310,2,69,37,45,High,31,Auditory,1,No
S09397,45,Female,High School,Web Development,442,4,77,7,73,High,40,Reading/Writing,2,No
S09398,48,Male,High School,Machine Learning,317,3,65,6,85,Medium,31,Reading/Writing,2,No
S09399,23,Female,Postgraduate,Cybersecurity,230,4,66,4,86,High,87,Reading/Writing,1,Yes
S09400,41,Male,Undergraduate,Web Development,12,1,35,26,46,Low,69,Kinesthetic,2,No
S09401,48,Male,High School,Web Development,117,1,30,34,83,Low,81,Visual,4,No
S09402,26,Female,Undergraduate,Web Development,238,3,35,32,55,Medium,82,Reading/Writing,2,No
S09403,28,Female,Undergraduate,Data Science,209,2,73,27,60,Low,87,Kinesthetic,5,No
S09404,19,Male,Undergraduate,Data Science,330,2,56,43,56,Low,35,Auditory,5,Yes
S09405,34,Male,High School,Machine Learning,66,2,34,42,91,High,39,Kinesthetic,4,Yes
S09406,25,Male,Undergraduate,Machine Learning,41,4,57,23,77,High,86,Kinesthetic,1,No
S09407,49,Male,Postgraduate,Data Science,326,3,69,41,79,Low,37,Reading/Writing,5,Yes
S09408,34,Female,High School,Machine Learning,460,4,85,29,56,Medium,71,Auditory,1,No
S09409,42,Other,Undergraduate,Data Science,464,1,46,29,57,Low,30,Kinesthetic,5,No
S09410,15,Male,Postgraduate,Data Science,69,2,31,25,97,Medium,40,Auditory,3,Yes
S09411,18,Male,Postgraduate,Web Development,68,3,69,38,70,Low,53,Reading/Writing,5,No
S09412,41,Female,Undergraduate,Web Development,465,1,90,17,77,Medium,31,Auditory,1,No
S09413,24,Other,Undergraduate,Machine Learning,36,1,31,35,50,High,76,Visual,1,Yes
S09414,26,Female,Undergraduate,Web Development,368,2,90,27,53,Low,74,Reading/Writing,2,No
S09415,17,Female,Undergraduate,Cybersecurity,155,3,91,16,78,Medium,96,Visual,2,No
S09416,44,Female,Postgraduate,Web Development,452,2,42,9,96,Medium,68,Auditory,4,No
S09417,33,Male,Postgraduate,Web Development,46,1,94,15,71,Low,83,Visual,1,No
S09418,26,Female,Undergraduate,Web Development,425,1,58,2,64,Medium,95,Visual,5,Yes
S09419,19,Female,High School,Data Science,354,4,90,35,91,Medium,92,Reading/Writing,2,No
S09420,40,Other,High School,Cybersecurity,12,3,60,28,83,High,89,Reading/Writing,4,Yes
S09421,25,Female,Postgraduate,Cybersecurity,390,1,57,4,75,Low,88,Auditory,3,Yes
S09422,47,Male,High School,Python Basics,42,3,70,25,45,High,39,Auditory,3,No
S09423,20,Female,Undergraduate,Cybersecurity,404,3,46,23,86,High,43,Visual,1,No
S09424,40,Male,High School,Cybersecurity,226,4,75,33,45,Medium,45,Visual,1,No
S09425,18,Male,Postgraduate,Python Basics,96,3,33,49,99,High,31,Visual,3,No
S09426,25,Female,Undergraduate,Web Development,265,2,52,46,69,Medium,93,Auditory,3,No
S09427,42,Male,Undergraduate,Python Basics,375,4,88,36,77,Medium,55,Kinesthetic,5,Yes
S09428,33,Female,Undergraduate,Data Science,371,4,53,17,56,Low,70,Kinesthetic,4,No
S09429,37,Male,Undergraduate,Data Science,171,3,55,12,40,Medium,41,Kinesthetic,4,No
S09430,33,Other,Undergraduate,Cybersecurity,99,4,59,14,43,Low,57,Visual,2,No
S09431,49,Male,High School,Web Development,279,2,42,30,54,Medium,99,Auditory,4,No
S09432,48,Male,Undergraduate,Machine Learning,468,1,53,6,50,Low,46,Visual,4,No
S09433,32,Male,Undergraduate,Python Basics,140,4,90,7,70,Medium,97,Reading/Writing,2,No
S09434,35,Male,High School,Web Development,18,3,54,3,97,Medium,76,Reading/Writing,2,No
S09435,34,Female,Postgraduate,Data Science,74,3,65,20,98,Low,78,Auditory,3,Yes
S09436,15,Male,High School,Cybersecurity,127,4,42,41,70,High,74,Visual,2,No
S09437,41,Male,Postgraduate,Cybersecurity,121,2,36,26,90,Low,38,Visual,5,Yes
S09438,40,Female,Undergraduate,Web Development,139,4,92,18,61,Low,55,Reading/Writing,5,No
S09439,27,Other,Undergraduate,Cybersecurity,43,2,77,49,98,Medium,32,Kinesthetic,4,No
S09440,44,Male,High School,Data Science,440,2,62,9,49,High,57,Reading/Writing,1,No
S09441,16,Male,High School,Python Basics,192,4,40,25,55,Medium,55,Kinesthetic,2,No
S09442,26,Female,Undergraduate,Python Basics,370,3,86,39,41,Low,52,Reading/Writing,2,No
S09443,24,Female,High School,Web Development,290,3,52,49,54,Medium,75,Reading/Writing,4,No
S09444,41,Male,High School,Data Science,456,3,58,31,94,Medium,45,Kinesthetic,3,No
S09445,36,Female,Postgraduate,Cybersecurity,440,3,30,0,46,Low,98,Reading/Writing,3,No
S09446,27,Male,High School,Python Basics,202,2,68,43,75,Low,75,Kinesthetic,4,No
S09447,27,Male,Undergraduate,Cybersecurity,395,1,54,14,74,Medium,59,Auditory,2,Yes
S09448,47,Female,High School,Cybersecurity,352,3,30,20,89,Low,83,Kinesthetic,4,No
S09449,19,Male,High School,Web Development,55,3,66,29,93,Low,55,Visual,5,No
S09450,16,Female,High School,Machine Learning,136,1,46,30,42,Medium,54,Auditory,2,No
S09451,37,Female,High School,Machine Learning,378,1,65,2,67,Low,41,Kinesthetic,3,Yes
S09452,19,Male,High School,Python Basics,201,2,73,22,71,Medium,78,Auditory,2,Yes
S09453,37,Male,Undergraduate,Machine Learning,188,1,41,32,89,Low,83,Reading/Writing,4,No
S09454,24,Male,Undergraduate,Python Basics,254,2,99,15,68,Medium,35,Visual,1,Yes
S09455,15,Female,Undergraduate,Web Development,238,2,43,28,91,Low,98,Auditory,3,No
S09456,23,Female,Undergraduate,Web Development,34,4,62,27,58,Low,63,Visual,1,No
S09457,29,Female,High School,Cybersecurity,83,1,57,44,92,Medium,45,Auditory,3,No
S09458,16,Male,Undergraduate,Data Science,452,1,50,0,72,Low,65,Reading/Writing,3,No
S09459,33,Female,Postgraduate,Data Science,29,1,84,16,67,High,36,Reading/Writing,2,No
S09460,25,Female,Undergraduate,Python Basics,59,2,37,5,70,Medium,95,Reading/Writing,4,No
S09461,31,Female,Undergraduate,Data Science,96,3,73,35,81,Medium,76,Reading/Writing,4,Yes
S09462,22,Female,High School,Cybersecurity,356,4,60,38,75,Medium,90,Reading/Writing,5,No
S09463,29,Female,Undergraduate,Web Development,93,3,35,3,52,Low,70,Visual,1,No
S09464,26,Female,Postgraduate,Machine Learning,30,1,82,42,54,Low,88,Reading/Writing,5,No
S09465,34,Female,Undergraduate,Python Basics,355,1,77,14,95,Medium,39,Auditory,4,No
S09466,42,Male,Postgraduate,Machine Learning,61,4,77,32,51,Medium,74,Visual,1,No
S09467,39,Male,Undergraduate,Data Science,201,2,34,33,47,Medium,68,Reading/Writing,2,No
S09468,46,Other,Undergraduate,Data Science,315,4,61,21,64,High,55,Reading/Writing,3,No
S09469,17,Female,Postgraduate,Cybersecurity,136,2,78,21,61,Medium,90,Visual,1,Yes
S09470,23,Male,High School,Cybersecurity,18,2,43,42,63,High,43,Kinesthetic,2,Yes
S09471,17,Female,Postgraduate,Web Development,33,1,47,28,82,Medium,85,Kinesthetic,2,No
S09472,20,Female,Undergraduate,Python Basics,93,3,34,1,79,Medium,61,Visual,3,No
S09473,29,Female,Undergraduate,Cybersecurity,498,1,67,26,96,Low,85,Kinesthetic,2,No
S09474,16,Male,Undergraduate,Python Basics,41,1,89,40,75,Medium,66,Visual,1,No
S09475,31,Female,Postgraduate,Cybersecurity,352,4,71,14,93,Medium,42,Kinesthetic,1,No
S09476,16,Female,High School,Python Basics,364,4,79,48,72,High,58,Visual,2,No
S09477,36,Female,Undergraduate,Data Science,152,4,71,11,44,Medium,85,Kinesthetic,3,No
